action_idx,action_name,hhi_t,horizon,kappa,lambda_t,loss_section,method,series_id,t
3.0,kappa_idx,1.0,0.0,0.3,0.13019728997051086,mse,RLKappaBandit,M965,3.0
4.0,kappa_idx,1.0,0.0,1.0,0.4469726702180501,mse,RLKappaBandit,M965,4.0
5.0,kappa_idx,1.0,0.0,3.0,1.384646126874524,mse,RLKappaBandit,M965,5.0
6.0,kappa_idx,1.0,0.0,8.0,3.8159889988377507,mse,RLKappaBandit,M965,6.0
4.0,kappa_idx,1.0,0.0,1.0,0.49698441437332624,mse,RLKappaBandit,M965,7.0
2.0,kappa_idx,1.0,0.0,0.1,0.051348963956988666,mse,RLKappaBandit,M965,8.0
4.0,kappa_idx,1.0,0.0,1.0,0.5298224747507437,mse,RLKappaBandit,M965,9.0
2.0,kappa_idx,1.0,0.0,0.1,0.054793746637619434,mse,RLKappaBandit,M965,10.0
2.0,kappa_idx,1.0,0.0,0.1,0.05722209575974286,mse,RLKappaBandit,M965,11.0
5.0,kappa_idx,1.0,0.0,3.0,1.7837497380008172,mse,RLKappaBandit,M965,12.0
5.0,kappa_idx,1.0,0.0,3.0,1.857340096369565,mse,RLKappaBandit,M965,13.0
5.0,kappa_idx,1.0,0.0,3.0,1.9282412735614403,mse,RLKappaBandit,M965,14.0
5.0,kappa_idx,0.3447565516417931,0.0,3.0,2.0161266477860615,mse,RLKappaBandit,M965,15.0
5.0,kappa_idx,1.0,0.0,3.0,2.0995572729863836,mse,RLKappaBandit,M965,16.0
5.0,kappa_idx,1.0,0.0,3.0,2.180899431343347,mse,RLKappaBandit,M965,17.0
0.0,Mean,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M966,0.0
1.0,OGDVanilla,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M966,1.0
2.0,MWUMVanilla,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M966,2.0
3.0,OGDBoth,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M966,3.0
4.0,OGDConcOnly,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M966,4.0
5.0,MWUMBothKL,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M966,5.0
6.0,MWUMConcOnlyKL,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M966,6.0
0.0,Mean,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M966,7.0
1.0,OGDVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M966,8.0
2.0,MWUMVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M966,9.0
1.0,OGDVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M966,10.0
5.0,MWUMBothKL,1.0,0.0,nan,nan,mse,RLRuleBandit,M966,11.0
1.0,OGDVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M966,12.0
5.0,MWUMBothKL,1.0,0.0,nan,nan,mse,RLRuleBandit,M966,13.0
5.0,MWUMBothKL,1.0,0.0,nan,nan,mse,RLRuleBandit,M966,14.0
5.0,MWUMBothKL,1.0,0.0,nan,nan,mse,RLRuleBandit,M966,15.0
4.0,OGDConcOnly,1.0,0.0,nan,nan,mse,RLRuleBandit,M966,16.0
2.0,MWUMVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M966,17.0
0.0,kappa_idx,0.041666666666666664,0.0,0.01,0.0029871835371507362,mse,RLKappaBandit,M966,0.0
1.0,kappa_idx,1.0,0.0,0.03,0.009107812566625387,mse,RLKappaBandit,M966,1.0
2.0,kappa_idx,1.0,0.0,0.1,0.030921551974619845,mse,RLKappaBandit,M966,2.0
3.0,kappa_idx,1.0,0.0,0.3,0.09610688497166779,mse,RLKappaBandit,M966,3.0
4.0,kappa_idx,1.0,0.0,1.0,0.33214609545162593,mse,RLKappaBandit,M966,4.0
5.0,kappa_idx,1.0,0.0,3.0,1.0568634513907276,mse,RLKappaBandit,M966,5.0
6.0,kappa_idx,1.0,0.0,8.0,2.960072949709588,mse,RLKappaBandit,M966,6.0
1.0,kappa_idx,1.0,0.0,0.03,0.011898647553932485,mse,RLKappaBandit,M966,7.0
0.0,kappa_idx,1.0,0.0,0.01,0.0042452287997345895,mse,RLKappaBandit,M966,8.0
2.0,kappa_idx,1.0,0.0,0.1,0.04610087891751591,mse,RLKappaBandit,M966,9.0
5.0,kappa_idx,1.0,0.0,3.0,1.4774180433130897,mse,RLKappaBandit,M966,10.0
5.0,kappa_idx,1.0,0.0,3.0,1.5824295852671366,mse,RLKappaBandit,M966,11.0
5.0,kappa_idx,1.0,0.0,3.0,1.6959422874838408,mse,RLKappaBandit,M966,12.0
4.0,kappa_idx,1.0,0.0,1.0,0.603968665653315,mse,RLKappaBandit,M966,13.0
4.0,kappa_idx,1.0,0.0,1.0,0.6399124450330644,mse,RLKappaBandit,M966,14.0
4.0,kappa_idx,1.0,0.0,1.0,0.6748817658481728,mse,RLKappaBandit,M966,15.0
4.0,kappa_idx,1.0,0.0,1.0,0.7063203005980248,mse,RLKappaBandit,M966,16.0
0.0,kappa_idx,1.0,0.0,0.01,0.007428561803324679,mse,RLKappaBandit,M966,17.0
0.0,Mean,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M967,0.0
1.0,OGDVanilla,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M967,1.0
2.0,MWUMVanilla,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M967,2.0
3.0,OGDBoth,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M967,3.0
4.0,OGDConcOnly,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M967,4.0
5.0,MWUMBothKL,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M967,5.0
6.0,MWUMConcOnlyKL,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M967,6.0
0.0,Mean,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M967,7.0
1.0,OGDVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M967,8.0
2.0,MWUMVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M967,9.0
2.0,MWUMVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M967,10.0
2.0,MWUMVanilla,0.9999999999999996,0.0,nan,nan,mse,RLRuleBandit,M967,11.0
2.0,MWUMVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M967,12.0
2.0,MWUMVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M967,13.0
2.0,MWUMVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M967,14.0
4.0,OGDConcOnly,1.0,0.0,nan,nan,mse,RLRuleBandit,M967,15.0
3.0,OGDBoth,1.0,0.0,nan,nan,mse,RLRuleBandit,M967,16.0
3.0,OGDBoth,1.0,0.0,nan,nan,mse,RLRuleBandit,M967,17.0
0.0,kappa_idx,0.041666666666666664,0.0,0.01,0.003711238361341913,mse,RLKappaBandit,M967,0.0
1.0,kappa_idx,1.0,0.0,0.03,0.011302572826377484,mse,RLKappaBandit,M967,1.0
2.0,kappa_idx,1.0,0.0,0.1,0.0390017604976729,mse,RLKappaBandit,M967,2.0
3.0,kappa_idx,1.0,0.0,0.3,0.1337156935470088,mse,RLKappaBandit,M967,3.0
4.0,kappa_idx,1.0,0.0,1.0,0.477435023889427,mse,RLKappaBandit,M967,4.0
5.0,kappa_idx,1.0,0.0,3.0,1.466752192220634,mse,RLKappaBandit,M967,5.0
6.0,kappa_idx,1.0,0.0,8.0,3.9518535742643297,mse,RLKappaBandit,M967,6.0
0.0,kappa_idx,1.0,0.0,0.01,0.005032358114526774,mse,RLKappaBandit,M967,7.0
2.0,kappa_idx,1.0,0.0,0.1,0.051639697809787076,mse,RLKappaBandit,M967,8.0
2.0,kappa_idx,1.0,0.0,0.1,0.05282439710527306,mse,RLKappaBandit,M967,9.0
1.0,kappa_idx,1.0,0.0,0.03,0.016269704896564097,mse,RLKappaBandit,M967,10.0
1.0,kappa_idx,1.0,0.0,0.03,0.016938413253181378,mse,RLKappaBandit,M967,11.0
1.0,kappa_idx,1.0,0.0,0.03,0.01762777380914738,mse,RLKappaBandit,M967,12.0
1.0,kappa_idx,1.0,0.0,0.03,0.018421434969289906,mse,RLKappaBandit,M967,13.0
1.0,kappa_idx,1.0,0.0,0.03,0.018954321012244726,mse,RLKappaBandit,M967,14.0
4.0,kappa_idx,1.0,0.0,1.0,0.6646829913903008,mse,RLKappaBandit,M967,15.0
6.0,kappa_idx,1.0,0.0,8.0,5.4936269533728606,mse,RLKappaBandit,M967,16.0
4.0,kappa_idx,1.0,0.0,1.0,0.7056935447022905,mse,RLKappaBandit,M967,17.0
0.0,Mean,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M968,0.0
1.0,OGDVanilla,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M968,1.0
2.0,MWUMVanilla,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M968,2.0
3.0,OGDBoth,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M968,3.0
4.0,OGDConcOnly,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M968,4.0
5.0,MWUMBothKL,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M968,5.0
6.0,MWUMConcOnlyKL,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M968,6.0
1.0,OGDVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M968,7.0
2.0,MWUMVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M968,8.0
4.0,OGDConcOnly,1.0,0.0,nan,nan,mse,RLRuleBandit,M968,9.0
4.0,OGDConcOnly,1.0,0.0,nan,nan,mse,RLRuleBandit,M968,10.0
0.0,Mean,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M968,11.0
1.0,OGDVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M968,12.0
1.0,OGDVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M968,13.0
1.0,OGDVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M968,14.0
4.0,OGDConcOnly,1.0,0.0,nan,nan,mse,RLRuleBandit,M968,15.0
4.0,OGDConcOnly,1.0,0.0,nan,nan,mse,RLRuleBandit,M968,16.0
4.0,OGDConcOnly,1.0,0.0,nan,nan,mse,RLRuleBandit,M968,17.0
0.0,kappa_idx,0.041666666666666664,0.0,0.01,0.0015968763550281565,mse,RLKappaBandit,M968,0.0
1.0,kappa_idx,1.0,0.0,0.03,0.005012705593874304,mse,RLKappaBandit,M968,1.0
2.0,kappa_idx,1.0,0.0,0.1,0.018195424621769412,mse,RLKappaBandit,M968,2.0
3.0,kappa_idx,1.0,0.0,0.3,0.060216745517015655,mse,RLKappaBandit,M968,3.0
4.0,kappa_idx,1.0,0.0,1.0,0.2258818368774768,mse,RLKappaBandit,M968,4.0
5.0,kappa_idx,1.0,0.0,3.0,0.7697596638837841,mse,RLKappaBandit,M968,5.0
6.0,kappa_idx,1.0,0.0,8.0,2.2653687044029107,mse,RLKappaBandit,M968,6.0
2.0,kappa_idx,1.0,0.0,0.1,0.032537760187321074,mse,RLKappaBandit,M968,7.0
1.0,kappa_idx,1.0,0.0,0.03,0.011060302599628175,mse,RLKappaBandit,M968,8.0
1.0,kappa_idx,1.0,0.0,0.03,0.012412889726290004,mse,RLKappaBandit,M968,9.0
1.0,kappa_idx,1.0,0.0,0.03,0.013689732922618433,mse,RLKappaBandit,M968,10.0
4.0,kappa_idx,1.0,0.0,1.0,0.49813303100731743,mse,RLKappaBandit,M968,11.0
6.0,kappa_idx,1.0,0.0,8.0,4.312404948640718,mse,RLKappaBandit,M968,12.0
6.0,kappa_idx,1.0,0.0,8.0,4.646092619417655,mse,RLKappaBandit,M968,13.0
6.0,kappa_idx,1.0,0.0,8.0,4.984508672450419,mse,RLKappaBandit,M968,14.0
1.0,kappa_idx,1.0,0.0,0.03,0.019872626599067775,mse,RLKappaBandit,M968,15.0
0.0,kappa_idx,1.0,0.0,0.01,0.00701655944366373,mse,RLKappaBandit,M968,16.0
0.0,kappa_idx,1.0,0.0,0.01,0.007428926682141617,mse,RLKappaBandit,M968,17.0
0.0,Mean,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M969,0.0
1.0,OGDVanilla,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M969,1.0
2.0,MWUMVanilla,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M969,2.0
3.0,OGDBoth,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M969,3.0
4.0,OGDConcOnly,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M969,4.0
5.0,MWUMBothKL,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M969,5.0
6.0,MWUMConcOnlyKL,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M969,6.0
0.0,Mean,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M969,7.0
1.0,OGDVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M969,8.0
1.0,OGDVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M969,9.0
2.0,MWUMVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M969,10.0
4.0,OGDConcOnly,1.0,0.0,nan,nan,mse,RLRuleBandit,M969,11.0
4.0,OGDConcOnly,1.0,0.0,nan,nan,mse,RLRuleBandit,M969,12.0
2.0,MWUMVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M969,13.0
2.0,MWUMVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M969,14.0
2.0,MWUMVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M969,15.0
2.0,MWUMVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M969,16.0
2.0,MWUMVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M969,17.0
0.0,kappa_idx,0.041666666666666664,0.0,0.01,0.0033612247255510996,mse,RLKappaBandit,M969,0.0
1.0,kappa_idx,0.5,0.0,0.03,0.010124769602938686,mse,RLKappaBandit,M969,1.0
2.0,kappa_idx,0.5,0.0,0.1,0.03441903974694742,mse,RLKappaBandit,M969,2.0
3.0,kappa_idx,1.0,0.0,0.3,0.10616984027952119,mse,RLKappaBandit,M969,3.0
4.0,kappa_idx,1.0,0.0,1.0,0.3666911264196755,mse,RLKappaBandit,M969,4.0
5.0,kappa_idx,1.0,0.0,3.0,1.148672989827357,mse,RLKappaBandit,M969,5.0
6.0,kappa_idx,1.0,0.0,8.0,3.2290936457418913,mse,RLKappaBandit,M969,6.0
0.0,kappa_idx,1.0,0.0,0.01,0.004270761882276023,mse,RLKappaBandit,M969,7.0
1.0,kappa_idx,1.0,0.0,0.03,0.013586235847086922,mse,RLKappaBandit,M969,8.0
0.0,kappa_idx,1.0,0.0,0.01,0.004814108264263053,mse,RLKappaBandit,M969,9.0
6.0,kappa_idx,1.0,0.0,8.0,4.085600449417304,mse,RLKappaBandit,M969,10.0
0.0,kappa_idx,1.0,0.0,0.01,0.005415692473332371,mse,RLKappaBandit,M969,11.0
4.0,kappa_idx,1.0,0.0,1.0,0.5739146591710846,mse,RLKappaBandit,M969,12.0
4.0,kappa_idx,1.0,0.0,1.0,0.6067599480277759,mse,RLKappaBandit,M969,13.0
4.0,kappa_idx,1.0,0.0,1.0,0.6405184657631318,mse,RLKappaBandit,M969,14.0
4.0,kappa_idx,1.0,0.0,1.0,0.6735061006373725,mse,RLKappaBandit,M969,15.0
2.0,kappa_idx,1.0,0.0,0.1,0.07065180129557772,mse,RLKappaBandit,M969,16.0
0.0,kappa_idx,1.0,0.0,0.01,0.007395438368149031,mse,RLKappaBandit,M969,17.0
0.0,Mean,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M970,0.0
1.0,OGDVanilla,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M970,1.0
2.0,MWUMVanilla,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M970,2.0
3.0,OGDBoth,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M970,3.0
4.0,OGDConcOnly,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M970,4.0
5.0,MWUMBothKL,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M970,5.0
6.0,MWUMConcOnlyKL,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M970,6.0
0.0,Mean,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M970,7.0
1.0,OGDVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M970,8.0
1.0,OGDVanilla,0.5,0.0,nan,nan,mse,RLRuleBandit,M970,9.0
1.0,OGDVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M970,10.0
4.0,OGDConcOnly,1.0,0.0,nan,nan,mse,RLRuleBandit,M970,11.0
4.0,OGDConcOnly,1.0,0.0,nan,nan,mse,RLRuleBandit,M970,12.0
2.0,MWUMVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M970,13.0
4.0,OGDConcOnly,1.0,0.0,nan,nan,mse,RLRuleBandit,M970,14.0
4.0,OGDConcOnly,1.0,0.0,nan,nan,mse,RLRuleBandit,M970,15.0
6.0,MWUMConcOnlyKL,1.0,0.0,nan,nan,mse,RLRuleBandit,M970,16.0
6.0,MWUMConcOnlyKL,1.0,0.0,nan,nan,mse,RLRuleBandit,M970,17.0
0.0,kappa_idx,0.041666666666666664,0.0,0.01,0.003011284590135528,mse,RLKappaBandit,M970,0.0
1.0,kappa_idx,1.0,0.0,0.03,0.009011932204378615,mse,RLKappaBandit,M970,1.0
2.0,kappa_idx,1.0,0.0,0.1,0.03059765714748296,mse,RLKappaBandit,M970,2.0
3.0,kappa_idx,1.0,0.0,0.3,0.09538196701271327,mse,RLKappaBandit,M970,3.0
4.0,kappa_idx,1.0,0.0,1.0,0.3313262519130117,mse,RLKappaBandit,M970,4.0
5.0,kappa_idx,1.0,0.0,3.0,1.0466582670406628,mse,RLKappaBandit,M970,5.0
6.0,kappa_idx,1.0,0.0,8.0,2.968381120371062,mse,RLKappaBandit,M970,6.0
0.0,kappa_idx,1.0,0.0,0.01,0.003991283926078878,mse,RLKappaBandit,M970,7.0
1.0,kappa_idx,1.0,0.0,0.03,0.01291685085367073,mse,RLKappaBandit,M970,8.0
1.0,kappa_idx,1.0,0.0,0.03,0.013544534459427176,mse,RLKappaBandit,M970,9.0
1.0,kappa_idx,1.0,0.0,0.03,0.014591684415687431,mse,RLKappaBandit,M970,10.0
6.0,kappa_idx,1.0,0.0,8.0,4.181576702966448,mse,RLKappaBandit,M970,11.0
4.0,kappa_idx,1.0,0.0,1.0,0.5605366453532789,mse,RLKappaBandit,M970,12.0
5.0,kappa_idx,1.0,0.0,3.0,1.7936592021982707,mse,RLKappaBandit,M970,13.0
2.0,kappa_idx,1.0,0.0,0.1,0.06372196587212124,mse,RLKappaBandit,M970,14.0
5.0,kappa_idx,1.0,0.0,3.0,2.0225596840609787,mse,RLKappaBandit,M970,15.0
6.0,kappa_idx,1.0,0.0,8.0,5.679832531967951,mse,RLKappaBandit,M970,16.0
5.0,kappa_idx,1.0,0.0,3.0,2.2398383558672976,mse,RLKappaBandit,M970,17.0
0.0,Mean,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M971,0.0
1.0,OGDVanilla,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M971,1.0
2.0,MWUMVanilla,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M971,2.0
3.0,OGDBoth,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M971,3.0
4.0,OGDConcOnly,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M971,4.0
5.0,MWUMBothKL,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M971,5.0
6.0,MWUMConcOnlyKL,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M971,6.0
0.0,Mean,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M971,7.0
4.0,OGDConcOnly,1.0,0.0,nan,nan,mse,RLRuleBandit,M971,8.0
1.0,OGDVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M971,9.0
2.0,MWUMVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M971,10.0
5.0,MWUMBothKL,1.0,0.0,nan,nan,mse,RLRuleBandit,M971,11.0
5.0,MWUMBothKL,1.0,0.0,nan,nan,mse,RLRuleBandit,M971,12.0
5.0,MWUMBothKL,1.0,0.0,nan,nan,mse,RLRuleBandit,M971,13.0
5.0,MWUMBothKL,1.0,0.0,nan,nan,mse,RLRuleBandit,M971,14.0
5.0,MWUMBothKL,1.0,0.0,nan,nan,mse,RLRuleBandit,M971,15.0
5.0,MWUMBothKL,1.0,0.0,nan,nan,mse,RLRuleBandit,M971,16.0
4.0,OGDConcOnly,1.0,0.0,nan,nan,mse,RLRuleBandit,M971,17.0
0.0,kappa_idx,0.041666666666666664,0.0,0.01,0.004974958106296538,mse,RLKappaBandit,M971,0.0
1.0,kappa_idx,1.0,0.0,0.03,0.014960204737172396,mse,RLKappaBandit,M971,1.0
2.0,kappa_idx,1.0,0.0,0.1,0.050177648770527966,mse,RLKappaBandit,M971,2.0
3.0,kappa_idx,1.0,0.0,0.3,0.15455078681105594,mse,RLKappaBandit,M971,3.0
4.0,kappa_idx,1.0,0.0,1.0,0.5088153171541995,mse,RLKappaBandit,M971,4.0
5.0,kappa_idx,0.8616436848351976,0.0,3.0,1.55540281393599,mse,RLKappaBandit,M971,5.0
6.0,kappa_idx,1.0,0.0,8.0,4.234857095748282,mse,RLKappaBandit,M971,6.0
4.0,kappa_idx,0.9999980879267514,0.0,1.0,0.5369050619686363,mse,RLKappaBandit,M971,7.0
5.0,kappa_idx,1.0,0.0,3.0,1.6460144397094412,mse,RLKappaBandit,M971,8.0
4.0,kappa_idx,0.8815239001609736,0.0,1.0,0.5685003006314615,mse,RLKappaBandit,M971,9.0
0.0,kappa_idx,1.0,0.0,0.01,0.00577704803899419,mse,RLKappaBandit,M971,10.0
4.0,kappa_idx,1.0,0.0,1.0,0.598928525718672,mse,RLKappaBandit,M971,11.0
1.0,kappa_idx,1.0,0.0,0.03,0.018613627127404112,mse,RLKappaBandit,M971,12.0
1.0,kappa_idx,1.0,0.0,0.03,0.01926504102481191,mse,RLKappaBandit,M971,13.0
1.0,kappa_idx,1.0,0.0,0.03,0.019933386285617357,mse,RLKappaBandit,M971,14.0
1.0,kappa_idx,1.0,0.0,0.03,0.020650658803005935,mse,RLKappaBandit,M971,15.0
2.0,kappa_idx,1.0,0.0,0.1,0.07002554533092484,mse,RLKappaBandit,M971,16.0
1.0,kappa_idx,1.0,0.0,0.03,0.02171916068004681,mse,RLKappaBandit,M971,17.0
0.0,Mean,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M972,0.0
1.0,OGDVanilla,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M972,1.0
2.0,MWUMVanilla,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M972,2.0
3.0,OGDBoth,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M972,3.0
4.0,OGDConcOnly,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M972,4.0
5.0,MWUMBothKL,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M972,5.0
6.0,MWUMConcOnlyKL,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M972,6.0
1.0,OGDVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M972,7.0
0.0,Mean,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M972,8.0
4.0,OGDConcOnly,1.0,0.0,nan,nan,mse,RLRuleBandit,M972,9.0
5.0,MWUMBothKL,1.0,0.0,nan,nan,mse,RLRuleBandit,M972,10.0
2.0,MWUMVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M972,11.0
4.0,OGDConcOnly,1.0,0.0,nan,nan,mse,RLRuleBandit,M972,12.0
4.0,OGDConcOnly,1.0,0.0,nan,nan,mse,RLRuleBandit,M972,13.0
4.0,OGDConcOnly,1.0,0.0,nan,nan,mse,RLRuleBandit,M972,14.0
1.0,OGDVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M972,15.0
1.0,OGDVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M972,16.0
5.0,MWUMBothKL,0.9993317862057433,0.0,nan,nan,mse,RLRuleBandit,M972,17.0
0.0,kappa_idx,0.041666666666666664,0.0,0.01,0.003947823408182917,mse,RLKappaBandit,M972,0.0
1.0,kappa_idx,1.0,0.0,0.03,0.011875727539972495,mse,RLKappaBandit,M972,1.0
2.0,kappa_idx,1.0,0.0,0.1,0.04023914052577974,mse,RLKappaBandit,M972,2.0
3.0,kappa_idx,1.0,0.0,0.3,0.12383689996686986,mse,RLKappaBandit,M972,3.0
4.0,kappa_idx,1.0,0.0,1.0,0.42175850805982434,mse,RLKappaBandit,M972,4.0
5.0,kappa_idx,1.0,0.0,3.0,1.3045960354209636,mse,RLKappaBandit,M972,5.0
6.0,kappa_idx,1.0,0.0,8.0,3.5931141614290656,mse,RLKappaBandit,M972,6.0
4.0,kappa_idx,1.0,0.0,1.0,0.4670570934502765,mse,RLKappaBandit,M972,7.0
1.0,kappa_idx,1.0,0.0,0.03,0.014663510816308905,mse,RLKappaBandit,M972,8.0
1.0,kappa_idx,1.0,0.0,0.03,0.015389698392502172,mse,RLKappaBandit,M972,9.0
1.0,kappa_idx,1.0,0.0,0.03,0.016091731317002082,mse,RLKappaBandit,M972,10.0
5.0,kappa_idx,1.0,0.0,3.0,1.685583942911256,mse,RLKappaBandit,M972,11.0
0.0,kappa_idx,1.0,0.0,0.01,0.005888573573339251,mse,RLKappaBandit,M972,12.0
0.0,kappa_idx,1.0,0.0,0.01,0.006168647244787124,mse,RLKappaBandit,M972,13.0
2.0,kappa_idx,1.0,0.0,0.1,0.06459488338243176,mse,RLKappaBandit,M972,14.0
1.0,kappa_idx,1.0,0.0,0.03,0.020265405547290415,mse,RLKappaBandit,M972,15.0
1.0,kappa_idx,1.0,0.0,0.03,0.021127556574283717,mse,RLKappaBandit,M972,16.0
0.0,kappa_idx,1.0,0.0,0.01,0.007340892110155648,mse,RLKappaBandit,M972,17.0
0.0,Mean,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M973,0.0
1.0,OGDVanilla,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M973,1.0
2.0,MWUMVanilla,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M973,2.0
3.0,OGDBoth,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M973,3.0
4.0,OGDConcOnly,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M973,4.0
5.0,MWUMBothKL,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M973,5.0
6.0,MWUMConcOnlyKL,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M973,6.0
6.0,MWUMConcOnlyKL,1.0,0.0,nan,nan,mse,RLRuleBandit,M973,7.0
5.0,MWUMBothKL,1.0,0.0,nan,nan,mse,RLRuleBandit,M973,8.0
3.0,OGDBoth,1.0,0.0,nan,nan,mse,RLRuleBandit,M973,9.0
4.0,OGDConcOnly,1.0,0.0,nan,nan,mse,RLRuleBandit,M973,10.0
2.0,MWUMVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M973,11.0
1.0,OGDVanilla,1.0,0.0,nan,nan,mse,RLRuleBandit,M973,12.0
0.0,Mean,0.041666666666666664,0.0,nan,nan,mse,RLRuleBandit,M973,13.0
