avg_hhi,avg_lambda,best_individual_idx,best_individual_linex,best_individual_mse,best_individual_objective,diag_aux,diag_main,horizon,linex,loss_section,mae,method,mse,n_forecasters,n_obs,objective_value,series_id
0.9467592592592593,0.3948377153632557,4.0,inf,36761.54282777775,36761.54282777775,,,0.0,inf,mse,220.20449074074082,OGDConcOnly,93543.31324911275,24.0,18.0,93543.31324911275,M811
0.9455098739871346,0.3948377153632557,4.0,inf,36761.54282777775,36761.54282777775,,,0.0,inf,mse,94.21152180918206,MWUMBothKL,38741.19186089736,24.0,18.0,38741.19186089736,M811
0.9467350958661434,0.3948377153632557,4.0,inf,36761.54282777775,36761.54282777775,,,0.0,inf,mse,93.69282065253593,MWUMConcOnlyKL,41743.9693818444,24.0,18.0,41743.9693818444,M811
0.5699734273555651,nan,4.0,inf,36761.54282777775,36761.54282777775,0.5555555555555556,2.0,0.0,inf,mse,100.98379678497167,RLRuleBandit,40926.15187966869,24.0,18.0,40926.15187966869,M811
0.9371658908511075,0.7168343544317487,4.0,inf,36761.54282777775,36761.54282777775,0.3888888888888889,1.4783333333333333,0.0,inf,mse,93.69133927687679,RLKappaBandit,41743.9103473076,24.0,18.0,41743.9103473076,M811
0.04166666666666666,nan,1.0,inf,34785.1161111111,34785.1161111111,,,0.0,inf,mse,96.45129629629622,Mean,37055.801655825664,24.0,18.0,37055.801655825664,M812
nan,nan,1.0,inf,34785.1161111111,34785.1161111111,,,0.0,inf,mse,97.48861111111107,Median,37231.1455486111,24.0,18.0,37231.1455486111,M812
0.8356481481481483,nan,1.0,inf,34785.1161111111,34785.1161111111,,,0.0,inf,mse,160.47759259259263,OGDVanilla,52326.84071543211,24.0,18.0,52326.84071543211,M812
0.8747401350666072,nan,1.0,inf,34785.1161111111,34785.1161111111,,,0.0,inf,mse,94.90125373351955,MWUMVanilla,37260.26232858425,24.0,18.0,37260.26232858425,M812
0.8356481481481483,0.36160935771134134,1.0,inf,34785.1161111111,34785.1161111111,,,0.0,inf,mse,160.47759259259263,OGDBoth,52326.84071543211,24.0,18.0,52326.84071543211,M812
0.8356481481481483,0.36160935771134134,1.0,inf,34785.1161111111,34785.1161111111,,,0.0,inf,mse,160.47759259259263,OGDConcOnly,52326.84071543211,24.0,18.0,52326.84071543211,M812
0.878354985256217,0.36160935771134134,1.0,inf,34785.1161111111,34785.1161111111,,,0.0,inf,mse,96.89680401559018,MWUMBothKL,37375.4037754285,24.0,18.0,37375.4037754285,M812
0.9053709301749157,0.36160935771134134,1.0,inf,34785.1161111111,34785.1161111111,,,0.0,inf,mse,95.91345796908303,MWUMConcOnlyKL,37292.06499033592,24.0,18.0,37292.06499033592,M812
0.53180804279279,nan,1.0,inf,34785.1161111111,34785.1161111111,0.5555555555555556,2.0,0.0,inf,mse,95.78029452288118,RLRuleBandit,37083.30306929369,24.0,18.0,37083.30306929369,M812
0.9189814622702603,0.23737026471092879,1.0,inf,34785.1161111111,34785.1161111111,0.2222222222222222,0.7022222222222222,0.0,inf,mse,95.92203703002491,RLKappaBandit,37292.4756595098,24.0,18.0,37292.4756595098,M812
0.04166666666666666,nan,6.0,1.897189549999464e+50,2759.111955555549,2759.111955555549,,,0.0,1.8408546169144078e+179,mse,173.62270833333363,Mean,47645.723978964255,24.0,18.0,47645.723978964255,M813
nan,nan,6.0,1.897189549999464e+50,2759.111955555549,2759.111955555549,,,0.0,4.63892050396569e+178,mse,162.04111111111104,Median,44691.88904999996,24.0,18.0,44691.88904999996,M813
0.8634259259259259,nan,6.0,1.897189549999464e+50,2759.111955555549,2759.111955555549,,,0.0,1.0272615744897386e+179,mse,91.30240740740743,OGDVanilla,19386.734074691347,24.0,18.0,19386.734074691347,M813
0.8478936566297723,nan,6.0,1.897189549999464e+50,2759.111955555549,2759.111955555549,,,0.0,1.897189549999464e+50,mse,41.43440863113028,MWUMVanilla,2785.185025531286,24.0,18.0,2785.185025531286,M813
0.8634259259259259,0.32422079867803927,6.0,1.897189549999464e+50,2759.111955555549,2759.111955555549,,,0.0,1.0272615744897386e+179,mse,91.30240740740743,OGDBoth,19386.734074691347,24.0,18.0,19386.734074691347,M813
0.8634259259259259,0.32422079867803927,6.0,1.897189549999464e+50,2759.111955555549,2759.111955555549,,,0.0,1.0272615744897386e+179,mse,91.30240740740743,OGDConcOnly,19386.734074691347,24.0,18.0,19386.734074691347,M813
0.8442159266790076,0.32422079867803927,6.0,1.897189549999464e+50,2759.111955555549,2759.111955555549,,,0.0,1.897189549999464e+50,mse,41.41660553302437,MWUMBothKL,2785.001691981592,24.0,18.0,2785.001691981592,M813
0.8915458610290032,0.32422079867803927,6.0,1.897189549999464e+50,2759.111955555549,2759.111955555549,,,0.0,1.897189549999464e+50,mse,36.73545267186955,MWUMConcOnlyKL,2576.748874553289,24.0,18.0,2576.748874553289,M813
0.5174629158257447,nan,6.0,1.897189549999464e+50,2759.111955555549,2759.111955555549,0.2777777777777778,1.0,0.0,1.7173825404197224e+76,mse,63.16706112440165,RLRuleBandit,6406.142934340336,24.0,18.0,6406.142934340336,M813
0.9189244867573739,0.5561128319737132,6.0,1.897189549999464e+50,2759.111955555549,2759.111955555549,0.5,1.4066666666666667,0.0,1.897189549999464e+50,mse,36.664759972999896,RLKappaBandit,2576.600830163138,24.0,18.0,2576.600830163138,M813
0.04166666666666666,nan,18.0,inf,1261980.0782444444,1261980.0782444444,,,0.0,inf,mse,912.4344444444446,Mean,1650822.2330216633,24.0,18.0,1650822.2330216633,M814
nan,nan,18.0,inf,1261980.0782444444,1261980.0782444444,,,0.0,inf,mse,901.0233333333333,Median,1561923.5904333333,24.0,18.0,1561923.5904333333,M814
0.9467592592592593,nan,18.0,inf,1261980.0782444444,1261980.0782444444,,,0.0,inf,mse,967.1903472222223,OGDVanilla,1809123.11737717,24.0,18.0,1809123.11737717,M814
0.9467592592592504,nan,18.0,inf,1261980.0782444444,1261980.0782444444,,,0.0,inf,mse,961.8264583333312,MWUMVanilla,1628480.0602716121,24.0,18.0,1628480.0602716121,M814
0.9467592592592593,0.5104949989289502,18.0,inf,1261980.0782444444,1261980.0782444444,,,0.0,inf,mse,967.1903472222223,OGDBoth,1809123.11737717,24.0,18.0,1809123.11737717,M814
0.9467592592592593,0.5104949989289502,18.0,inf,1261980.0782444444,1261980.0782444444,,,0.0,inf,mse,967.1903472222223,OGDConcOnly,1809123.11737717,24.0,18.0,1809123.11737717,M814
0.9467592592588571,0.5104949989289502,18.0,inf,1261980.0782444444,1261980.0782444444,,,0.0,inf,mse,961.8264583332407,MWUMBothKL,1628480.0602715095,24.0,18.0,1628480.0602715095,M814
0.9467592592592593,0.5104949989289502,18.0,inf,1261980.0782444444,1261980.0782444444,,,0.0,inf,mse,961.8264583333332,MWUMConcOnlyKL,1628480.0602716142,24.0,18.0,1628480.0602716142,M814
0.6273148148148149,nan,18.0,inf,1261980.0782444444,1261980.0782444444,0.2777777777777778,4.0,0.0,inf,mse,967.968865740741,RLRuleBandit,1865604.584236044,24.0,18.0,1865604.584236044,M814
0.9467592592592593,1.2564059094856779,18.0,inf,1261980.0782444444,1261980.0782444444,0.7222222222222222,1.941111111111111,0.0,inf,mse,961.8264583333332,RLKappaBandit,1628480.0602716142,24.0,18.0,1628480.0602716142,M814
0.04166666666666666,nan,20.0,1.215957437292253e+95,14760.316183333323,14760.316183333323,,,0.0,9.16426913109237e+227,mse,271.23453703703734,Mean,91528.53256689837,24.0,18.0,91528.53256689837,M815
nan,nan,20.0,1.215957437292253e+95,14760.316183333323,14760.316183333323,,,0.0,4.901366250304544e+207,mse,246.82249999999996,Median,75773.75732916666,24.0,18.0,75773.75732916666,M815
0.9106813054222217,nan,20.0,1.215957437292253e+95,14760.316183333323,14760.316183333323,,,0.0,5.729311042497941e+249,mse,132.1864854740741,OGDVanilla,33105.37946575652,24.0,18.0,33105.37946575652,M815
0.942734003333855,nan,20.0,1.215957437292253e+95,14760.316183333323,14760.316183333323,,,0.0,1.215957437292253e+95,mse,106.1834720229537,MWUMVanilla,15402.333942458725,24.0,18.0,15402.333942458725,M815
0.9106170012588203,0.31994786201718745,20.0,1.215957437292253e+95,14760.316183333323,14760.316183333323,,,0.0,5.727424725226196e+249,mse,132.18646717996185,OGDBoth,33105.358318513194,24.0,18.0,33105.358318513194,M815
0.9189814814814815,0.31994786201718745,20.0,1.215957437292253e+95,14760.316183333323,14760.316183333323,,,0.0,5.847066523994876e+249,mse,132.18761574074077,OGDConcOnly,33106.686031028155,24.0,18.0,33106.686031028155,M815
0.9423429512324795,0.31994786201718745,20.0,1.215957437292253e+95,14760.316183333323,14760.316183333323,,,0.0,1.215957437292253e+95,mse,106.1739705738838,MWUMBothKL,15399.513724245367,24.0,18.0,15399.513724245367,M815
0.9467592592592593,0.31994786201718745,20.0,1.215957437292253e+95,14760.316183333323,14760.316183333323,,,0.0,1.215957437292253e+95,mse,106.27706018518519,MWUMConcOnlyKL,15430.2864254726,24.0,18.0,15430.2864254726,M815
0.5379961202370366,nan,20.0,1.215957437292253e+95,14760.316183333323,14760.316183333323,0.3333333333333333,2.0,0.0,5.729311042497941e+249,mse,169.35546695555558,RLRuleBandit,43663.97721334527,24.0,18.0,43663.97721334527,M815
0.9467592592592593,0.7967337262026816,20.0,1.215957437292253e+95,14760.316183333323,14760.316183333323,0.4444444444444444,1.811111111111111,0.0,1.215957437292253e+95,mse,106.27706018518519,RLKappaBandit,15430.2864254726,24.0,18.0,15430.2864254726,M815
0.04166666666666666,nan,22.0,1.3748317507557287e+74,3615.251655555566,3615.251655555566,,,0.0,8.359305521562096e+49,mse,251.97465277777732,Mean,110181.3810003179,24.0,18.0,110181.3810003179,M816
nan,nan,22.0,1.3748317507557287e+74,3615.251655555566,3615.251655555566,,,0.0,6.75654371956887e+19,mse,215.46277777777792,Median,72731.29357222229,24.0,18.0,72731.29357222229,M816
0.8356481481481481,nan,22.0,1.3748317507557287e+74,3615.251655555566,3615.251655555566,,,0.0,inf,mse,1024.249976851852,OGDVanilla,1626093.0843273248,24.0,18.0,1626093.0843273248,M816
0.9227696425226873,nan,22.0,1.3748317507557287e+74,3615.251655555566,3615.251655555566,,,0.0,2.5266776711027024e+32,mse,35.355913681013845,MWUMVanilla,2264.476554189768,24.0,18.0,2264.476554189768,M816
0.8356481481481481,0.29912250185323946,22.0,1.3748317507557287e+74,3615.251655555566,3615.251655555566,,,0.0,inf,mse,1024.249976851852,OGDBoth,1626093.0843273248,24.0,18.0,1626093.0843273248,M816
0.8356481481481481,0.29912250185323946,22.0,1.3748317507557287e+74,3615.251655555566,3615.251655555566,,,0.0,inf,mse,1024.249976851852,OGDConcOnly,1626093.0843273248,24.0,18.0,1626093.0843273248,M816
0.9168512835721635,0.29912250185323946,22.0,1.3748317507557287e+74,3615.251655555566,3615.251655555566,,,0.0,2.5266776711027024e+32,mse,35.43948187419356,MWUMBothKL,2272.6570072195277,24.0,18.0,2272.6570072195277,M816
0.9467592592592593,0.29912250185323946,22.0,1.3748317507557287e+74,3615.251655555566,3615.251655555566,,,0.0,2.5266776711027024e+32,mse,30.362754629629663,MWUMConcOnlyKL,1609.3064773244669,24.0,18.0,1609.3064773244669,M816
0.5208333333332178,nan,22.0,1.3748317507557287e+74,3615.251655555566,3615.251655555566,0.2777777777777778,5.0,0.0,8.359305521569699e+49,mse,383.55488425924557,RLRuleBandit,484587.7920081876,24.0,18.0,484587.7920081876,M816
0.9467592592592593,0.1816152576193226,22.0,1.3748317507557287e+74,3615.251655555566,3615.251655555566,0.2777777777777778,0.7649999999999999,0.0,2.5266776711027024e+32,mse,30.362754629629663,RLKappaBandit,1609.3064773244669,24.0,18.0,1609.3064773244669,M816
0.04166666666666666,nan,15.0,2.3925489235149242e+24,1412.388888888889,1412.388888888889,,,0.0,9.31662108403311e+92,mse,131.66062500000004,Mean,20549.455329022006,24.0,18.0,20549.455329022006,M817
nan,nan,15.0,2.3925489235149242e+24,1412.388888888889,1412.388888888889,,,0.0,5.307093963988755e+95,mse,148.38500000000008,Median,24929.042288888926,24.0,18.0,24929.042288888926,M817
0.7245370370370371,nan,15.0,2.3925489235149242e+24,1412.388888888889,1412.388888888889,,,0.0,6.49239841412969e+282,mse,315.2738657407408,OGDVanilla,125423.64498565791,24.0,18.0,125423.64498565791,M817
0.7730435341135773,nan,15.0,2.3925489235149242e+24,1412.388888888889,1412.388888888889,,,0.0,2.3340060953984155e+24,mse,28.70040618972775,MWUMVanilla,1340.2571191190666,24.0,18.0,1340.2571191190666,M817
0.7245370370370371,0.3549472024316627,15.0,2.3925489235149242e+24,1412.388888888889,1412.388888888889,,,0.0,6.49239841412969e+282,mse,315.2738657407408,OGDBoth,125423.64498565791,24.0,18.0,125423.64498565791,M817
