Date,SPFfor_Step1,SPFfor_Step2,SPFfor_Step3,SPFfor_Step4,SPFfor_Step5,IARfor_Step1,IARfor_Step2,IARfor_Step3,IARfor_Step4,IARfor_Step5,NCfor_Step1,NCfor_Step2,NCfor_Step3,NCfor_Step4,NCfor_Step5,DARfor_Step1,DARfor_Step2,DARfor_Step3,DARfor_Step4,DARfor_Step5,DARMfor_Step1,DARMfor_Step2,DARMfor_Step3,DARMfor_Step4,DARMfor_Step5,Realiz1,Realiz2,Realiz3,Realiz4,Realiz5
1987:04,4.2,4.3,4.4,4.1,3.9,,,,,,,,,,,,,,,,,,,,,,,,,3.786565889339011
1988:01,3.7,4.5,4.6,4.25,4.0,,,,,,,,,,,,,,,,,,,,,,,,,3.158114197810713
1988:02,4.15,3.95,4.2,4.5,4.45,,,,,,,,,,,,,,,,,,,,,,,,,4.668029748448688
1988:03,4.8,4.35,4.05,4.3,4.6,,,,,,,,,,,,,,,,,,,,,,,,,4.966574789357625
1988:04,5.0,4.9,4.6,4.2,4.5,,,,,,,,,,,,,,,,,,,,,,,,,4.441875929858252
1989:01,4.6,4.85,5.0,4.65,4.6,,,,,,,,,,,,,,,,,,,,,,,,,4.6222196185139675
1989:02,5.9,5.0,4.85,5.1,4.7,,,,,,,,,,,,,,,,,,,,,,,,,6.624222048547779
1989:03,4.35,5.05,4.85,4.9,4.9,,,,,,,,,,,,,,,,,,,,,,,,,3.164399566443765
1989:04,4.0,4.6,5.0,4.85,5.0,,,,,,,,,,,,,,,,,,,,,,,,,4.1287738187626655
1990:01,4.9,4.2,4.7,5.0,4.7,,,,,,,,,,,,,,,,,,,,,,,,,7.06543507578159
1990:02,4.0,4.3,4.2,4.65,4.6,,,,,,,,,,,,,,,,,,,,,,,,,4.016416990809968
1990:03,5.7,4.0,4.2,4.2,4.65,,,,,,,,,,,,,,,,,,,,,,,,,7.090070695024453
1990:04,7.7,5.0,4.0,4.4,4.3,,,,,,,,,,,,,,,,,,,,,,,,,6.96663043468968
1991:01,3.9,5.35,4.5,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,3.0239807023374032
1991:02,2.8,3.45,4.2,4.1,4.3,,,,,,,,,,,,,,,,,,,,,,,,,2.395701179362386
1991:03,3.2,3.75,3.6,4.15,4.2,,,,,,,,,,,,,,,,,,,,,,,,,3.083967808057264
1991:04,3.2,3.6,3.8,3.7,4.35,,,,,,,,,,,,,,,,,,,,,,,,,3.3602224016604287
1992:01,3.0,3.4,3.9,4.0,3.9,,,,,,,,,,,,,,,,,,,,,,,,2.6375432038622693,2.7382280597424202
1992:02,3.3,3.2,3.5,3.79,3.8,,,,,,,,,,,,,,,,,,,,,,,,3.307919293208883,3.112608452085097
1992:03,3.0,3.35,3.4,3.6,3.8,,,,,,,,,,,,,,,,,,,,,,,,3.086342384444407,3.0885763802970922
1992:04,3.1,3.3,3.5,3.5,3.7,,,,,,,,,,,,,,,,,,,,,,,,3.4504393106911113,3.550094292854844
1993:01,3.0,3.1,3.2,3.55,3.5,,,,,,,,,,,,,,,,,,,,,,,3.0372784149417686,3.0365579284594713,2.942027193312158
1993:02,3.2,3.1,3.2,3.4,3.7,,,,,,,,,,,,,,,,,,,,,,,3.1096755755027017,3.0136814699839753,2.920547766678294
1993:03,2.65,3.2,3.25,3.3,3.4,,,,,,,,,,,,,,,,,,,,,,,1.674382234056293,1.674382234056293,1.863448630578235
1993:04,3.0,3.3,3.3,3.2,3.4,,,,,,,,,,,,,,,,,,,,,,,3.261235949114294,3.261235949114294,3.357135212659923
1994:01,2.9,3.0,3.3,3.5,3.3,,,,,,,,,,,,,,,,,,,,,,2.117546571436746,2.1170593086176526,2.1170593086176526,2.024786230811726
1994:02,3.1,3.1,3.02,3.3,3.5,,,,,,,,,,,,,,,,,,,,,2.754027670827819,2.754027670827819,2.568087645689343,2.568087645689343,2.2916453191171415
1994:03,3.3,3.2,3.15,3.05,3.3,2.9962889751798416,,,,,2.754027670827819,,,,,2.9962889751798416,,,,,,,,,,3.5665889383219795,3.56740446680448,3.56740446680448,3.56740446680448,3.75718284471529
1994:04,3.2,3.3,3.3,3.25,3.05,3.0246256421971136,2.7144375539260395,,,,3.5665889383219795,2.754027670827819,,,,3.0246256421971136,2.6851783979384054,,,,,,,,,2.255974463877175,2.255974463877175,2.255974463877175,2.5292337913209506,2.3485901131760967
1995:01,3.15,3.5,3.3,3.3,3.3,2.5574213696436354,2.916155009243944,2.783308790410635,,,2.255974463877175,3.5665889383219795,2.754027670827819,,,2.5574213696436354,3.2002665485228627,3.1137605833915565,,,,,,,,3.0600855078853684,3.0600855078853684,2.9690932737136633,2.7854113626607058,2.970429469481628
1995:02,3.3,3.3,3.35,3.3,3.3,3.5076822291791183,3.364970030118048,3.250870623447259,2.9526456940106716,,3.0600855078853684,2.255974463877175,3.5665889383219795,2.754027670827819,,3.5076822291791183,3.3626616972585266,3.6549019393781084,3.3165306994565125,,,,,,,3.398625040290404,3.398625040290404,3.399385055211912,3.1272080367519495,3.3103128296019912
1995:03,2.9,3.5,3.35,3.4,3.4,3.0115204180556505,3.0391321499643253,2.8890613907554026,3.215050014512314,2.927463421070931,3.398625040290404,3.0600855078853684,2.255974463877175,3.5665889383219795,2.754027670827819,3.0115204180556505,2.888688284906727,2.762993723094656,3.783620366751309,3.4282772304487352,,,,,,2.0297202115999724,2.0297202115999724,2.030168096731355,2.1200676733113433,2.0315129388569497
1995:04,2.6,3.2,3.5,3.45,3.45,2.716449524841667,3.1599913431399043,3.1093992395910455,2.9122938012715145,3.1162462585517643,2.0297202115999724,3.398625040290404,3.0600855078853684,2.255974463877175,3.5665889383219795,2.716449524841667,3.350921842786665,3.322623136239226,3.0024459781008943,3.8213190598227538,,,,,,2.107964471436019,2.374305796175058,2.4635889530184585,2.4630471980942703,2.1984448726455996
1996:01,2.8,2.9,3.3,3.6,3.55,3.011402564885904,3.228616910454685,3.4030325908784103,3.3931814227051182,3.372478519004728,2.107964471436019,2.0297202115999724,3.398625040290404,3.0600855078853684,2.255974463877175,3.011402564885904,3.34188530483011,3.5227003182228933,3.416563328168849,3.1193866556256795,,,,,,3.244995467183842,3.244995467183842,3.33377972129969,3.155576833935725,3.604432298625393
1996:02,3.4,2.7,2.9,3.3,3.5,2.9642603960994123,2.911590229542778,2.8289478389201346,3.3129085824194426,3.310026665472837,3.244995467183842,2.107964471436019,2.0297202115999724,3.398625040290404,3.0600855078853684,2.9642603960994123,3.1311047771637153,2.783617399683127,3.5928092098315005,3.4508632935532066,,,,,,3.8364975111249366,3.8364975111249366,3.3943246995883802,3.748097816218765,3.4839957720641523
1996:03,2.7,2.8,2.7,3.0,3.3,3.777686415354963,3.049327952321687,2.7828928681372367,2.9077247590167534,3.3107172045954174,3.8364975111249366,3.244995467183842,2.107964471436019,2.0297202115999724,3.398625040290404,3.777686415354963,3.5561441011824617,2.8508033488667484,2.98897730215099,3.5703046629726556,,,,,,2.319242208457939,2.319242208457939,2.668528828348382,2.4064244314061067,2.321735006817427
1996:04,3.0,2.9,2.7,2.8,3.0,3.1374894738120442,3.750398788159393,3.4023685968185906,3.0601040206113663,3.175186160899419,2.319242208457939,3.8364975111249366,3.244995467183842,2.107964471436019,2.0297202115999724,3.1374894738120442,3.4547708522383136,3.4445074011965504,3.0749807810802143,3.2271320140513984,,,,,,3.169938137725592,3.343405839063296,3.343405839063207,3.2573425069771345,3.5208672146697984
1997:01,3.0,3.1,3.1,3.0,2.9,3.4305375721074216,3.416363797679328,3.737737663787951,3.3473132045953893,3.1624025799044255,3.169938137725592,2.319242208457939,3.8364975111249366,3.244995467183842,2.107964471436019,3.4305375721074216,3.465687562748547,3.667894180449187,3.538884469904133,2.87056124815067,,,,,,2.372275647482458,2.372275647482369,2.201441682764882,2.5444021763706415,2.4593360557784605
1997:02,2.5,3.0,3.0,3.0,3.0,3.1388216614253106,3.5146279257614683,3.5114095030612806,3.731863057351846,3.3553920635901,2.372275647482458,3.169938137725592,2.319242208457939,3.8364975111249366,3.244995467183842,3.1388216614253106,3.546174061681715,3.1955520560709143,3.6994170864316915,3.12843123207929,,,,,,1.0897939878004692,1.0897939878004692,1.3431081644611265,1.173991625290416,0.921942570122658
1997:03,2.2,2.8,3.0,3.0,3.01,2.5767625450122513,3.4079707068587597,3.5417622424357784,3.5438028980009024,3.729137312009911,1.0897939878004692,2.372275647482458,3.169938137725592,2.319242208457939,3.8364975111249366,2.5767625450122513,3.493943655519691,3.4199417610117147,3.3436062576498973,3.401940347510934,,,,,,2.0133596897812023,2.0133596897812023,1.9284635248646653,1.9284635248647541,2.0150500625000456
1997:04,2.5,2.8,3.0,3.1,3.0,2.9122768148353737,3.122116774094631,3.50247411218615,3.5505179570854137,3.5548431867914108,2.0133596897812023,1.0897939878004692,2.372275647482458,3.169938137725592,2.319242208457939,2.9122768148353737,3.251011984636806,3.202516488526708,3.485313807082052,3.5008220274057864,,,,,,2.087394447181512,2.087394447181512,1.8351971958066482,2.00369481727527,2.1733793779635135
1998:01,1.83,2.5,2.7,3.1,3.15,2.850021158280139,3.209798110784739,3.322128558967684,3.5356560750056367,3.5533432553947835,2.087394447181512,2.0133596897812023,1.0897939878004692,2.372275647482458,3.169938137725592,2.850021158280139,2.91831628480022,2.842165496825882,3.3520288347536353,3.536481429719503,,,,,,0.4954573510847826,0.4954573510847826,0.9933698630511412,0.9931643272213853,0.8272965253157238
1998:02,1.6,2.0,2.6,3.0,3.1,2.2212225372532175,3.177542891903273,3.3082709500223446,3.395484025845454,3.5473069002085955,0.4954573510847826,2.087394447181512,2.0133596897812023,1.0897939878004692,2.372275647482458,2.2212225372532175,3.056812437155221,3.093379494251314,3.1899547659206537,3.467960252326897,,,,,,1.9904013670029697,1.9904013670029697,1.822276611908169,1.655251430067639,1.3233897863133226
1998:03,2.0,2.3,2.3,2.7,2.9,2.694637341250326,2.928518459880327,3.318202121949085,3.3408632390434487,3.422387563175872,1.9904013670029697,0.4954573510847826,2.087394447181512,2.0133596897812023,1.0897939878004692,2.694637341250326,2.616904494008495,3.1125927496347847,3.4369216179844924,3.482737544591377,,,,,,1.8143867433068728,1.8143867433068728,1.6480905689900682,1.7313830694418497,2.0666879645282243
1998:04,1.9,2.4,2.4,2.4,2.6,2.5824914024088335,3.028915885328308,3.218400030197338,3.3786103848701847,3.3516505516857915,1.8143867433068728,1.9904013670029697,0.4954573510847826,2.087394447181512,2.0133596897812023,2.5824914024088335,2.4618800057512074,2.5315441195999573,3.3801967131121136,3.4074686034576454,,,,,,1.888870948642829,1.7239213200146875,1.7239213200146875,1.9728135931858404,1.8904234130363795
1999:01,1.9,2.15,2.5,2.5,2.35,2.5914537207960486,2.9541690357026784,3.187587337962233,3.337206490295875,3.404553639557106,1.888870948642829,1.8143867433068728,1.9904013670029697,0.4954573510847826,2.087394447181512,2.5914537207960486,2.6235573506099854,2.948256229256376,3.2550525550026594,3.3125925943964294,,,,,,1.4699631156799953,1.4699631156799953,1.716523609028231,1.63395312227399,1.4702632819067585
1999:02,2.7,2.0,2.3,2.5,2.6,2.0298882096979036,2.935427738499677,3.1340198691196073,3.2629036582196487,3.385898702586948,1.4699631156799953,1.888870948642829,1.8143867433068728,1.9904013670029697,0.4954573510847826,2.0298882096979036,2.5382526195675483,2.805793444818068,3.2929578581918144,3.0224203003902734,,,,,,3.525337457124378,3.525337457124378,3.2743924054081663,2.8607576293327996,3.0285388806920333
1999:03,2.2,2.2,2.2,2.4,2.5,3.368481831489092,2.2657926081138653,3.1038322732316694,3.221047764756231,3.298653933413794,3.525337457124378,1.4699631156799953,1.888870948642829,1.8143867433068728,1.9904013670029697,3.368481831489092,2.362153019178508,2.7147994927984356,3.2445720294039955,2.5556695705488433,,,,,,2.5920082455718196,2.5920082455718196,2.510253486608871,2.840444326146674,3.00578262771547
1999:04,2.55,2.3,2.2,2.25,2.4,2.893195321483464,3.29061040128782,2.3230103617153572,3.1862806148466287,3.263159633103159,2.5920082455718196,3.525337457124378,1.4699631156799953,1.888870948642829,1.8143867433068728,2.893195321483464,2.760232894107313,2.4880346915215528,2.814199177289009,2.8938757669659623,,,,,,2.9006984088695953,2.9012827983651457,3.2281513289466046,3.229454372071139,2.9833657798668423
2000:01,2.5,2.5,2.315,2.2,2.25,3.1157558234548075,3.0421817691132613,3.2519509039504966,2.482973952011853,3.2266460898374016,2.9006984088695953,2.5920082455718196,3.525337457124378,1.4699631156799953,1.888870948642829,3.1157558234548075,3.131515660496446,3.2898629030261834,2.5670980238529397,2.8102056964236657,,,,,,4.017181172276252,4.017181172276252,4.177826720979061,3.9348809637247406,4.017181172276163
2000:02,3.2,2.45,2.5,2.4,2.2,3.606130531455107,3.0055137449914455,3.1158800229648245,3.2327582843914158,2.604069427366486,4.017181172276252,2.9006984088695953,2.5920082455718196,3.525337457124378,1.4699631156799953,3.606130531455107,2.9521898059858085,2.940697512976896,2.7163209880132113,2.6804904114392465,,,,,,3.5742696572180543,3.6525940848816996,3.009095354652125,3.252735496397774,3.1724690650540177
2000:03,2.9,2.5,2.4,2.5,2.5,3.381722915832535,3.402269285013186,3.0387930894968753,3.1523359067527617,3.223230052755978,3.5742696572180543,4.017181172276252,2.9006984088695953,2.5920082455718196,3.525337457124378,3.381722915832535,3.2654349606095114,3.070503042010798,2.6951135004326625,2.8062147405233153,,,,,,3.0625059611795846,3.0625059611795846,3.544011885828069,3.545407861004546,3.7058687868136486
2000:04,3.0,2.75,2.6,2.5,2.6,3.541193916635672,3.286436776321688,3.301163962034413,3.095606572683242,3.1703693253658596,3.0625059611795846,3.5742696572180543,4.017181172276252,2.9006984088695953,2.5920082455718196,3.541193916635672,3.500374443256991,3.50400752633379,3.162741973518,3.1614805433799074,,,,,,2.7243746359289167,2.8817161727044516,2.961608256095083,2.882277347125406,2.882277347125406
2001:01,2.7,2.8,2.8,2.7,2.5,2.9068888278853766,3.3150544135127493,3.239282260397154,3.2510206095676932,3.094951298349236,2.7243746359289167,3.0625059611795846,3.5742696572180543,4.017181172276252,2.9006984088695953,2.9068888278853766,3.3143586884797074,3.336654069113342,3.3210625678874126,2.9632281475533997,,,,,,4.1960539290964105,4.1960539290964105,3.881539301559722,3.802818805479924,3.881539301559722
2001:02,3.05,2.5,2.7,2.7,2.625,3.7397827497113365,2.9187756310966098,3.1476655720910105,3.2159467744230996,3.2261519308223656,4.1960539290964105,2.7243746359289167,3.0625059611795846,3.5742696572180543,4.017181172276252,3.7397827497113365,3.055675915104494,3.1600929527070827,3.151046222672326,3.1409527147489342,,,,,,3.063738858941756,3.063738858941756,3.1442340823497172,3.2224551303729365,2.834259142619988
2001:03,2.4,2.5,2.5,2.6,2.6,3.2286675238159113,3.386814977750894,2.9286557529344215,3.320998127199211,3.204398677809898,3.063738858941756,4.1960539290964105,2.7243746359289167,3.0625059611795846,3.5742696572180543,3.2286675238159113,3.3230270815381315,3.008536362388818,3.4726955698813144,3.3850198619970002,,,,,,0.6781552433150262,0.6781552433150262,0.754286684348493,0.9814024842536462,1.1338826556812842
2001:04,1.6,2.5,2.5,2.4,2.6,2.3074733891497803,3.557468968843222,3.5432446090661176,3.0465944811060495,3.2407974508565083,0.6781552433150262,3.063738858941756,4.1960539290964105,2.7243746359289167,3.0625059611795846,2.3074733891497803,3.494132789722396,3.6014310413842603,3.263279800618869,3.3118341711063106,,,,,,-0.44943749140007316,-0.29996229351192394,-0.5989127841347641,-0.5242943490467389,-0.29990606823153687
2002:01,1.4,1.9,2.6,2.55,2.55,0.8374023193790913,2.692848337374626,3.297002018857606,3.5041466082037758,3.073160441166395,-0.44943749140007316,0.6781552433150262,3.063738858941756,4.1960539290964105,2.7243746359289167,0.8374023193790913,2.703720987740083,3.25577061045477,3.3679706004539396,3.121514396576925,,,,,,1.3592404712970074,1.3592404712970074,1.2836079331569161,1.2836079331567385,1.2831235194495694
2002:02,3.0,2.0,2.1,2.6,2.5,1.0695997434395248,1.1714942005485756,2.515184795719587,3.387971254659024,3.404493307649555,1.3592404712970074,-0.44943749140007316,0.6781552433150262,3.063738858941756,4.1960539290964105,1.0695997434395248,1.5922893315368776,2.362182113798692,3.2582921704597547,3.2030864641037424,,,,,,3.4123404878206642,3.4123404878206642,3.4904721200998523,3.4904721200998523,3.1821730752178423
2002:03,2.0,2.2,2.1,2.15,2.7,2.323275100022438,0.8824577920582681,1.5628397773732106,2.748879368416279,3.4560265401484465,3.4123404878206642,1.3592404712970074,-0.44943749140007316,0.6781552433150262,3.063738858941756,2.323275100022438,1.1667182607570792,1.9937170916320177,2.84231996651416,3.5445101210916516,,,,,,1.8692830238085767,1.8692830238085767,2.1711890244898058,2.2466826494408787,2.1720020688024366
2002:04,2.3,2.1,2.2,2.3,2.45,2.178456663853175,2.5120139367051935,1.8349033385374431,2.183853496817034,2.9104216599433768,1.8692830238085767,3.4123404878206642,1.3592404712970074,-0.44943749140007316,0.6781552433150262,2.178456663853175,2.336337544161135,2.08171029940296,2.55179947168674,3.007066672925604,,,,,,2.386173995147245,2.009426493850208,1.934108046486882,2.0852026548227043,2.3857292671886743
2003:01,2.5,2.2,2.25,2.5,2.4,3.317282910589335,3.165874843058699,3.320021673065445,1.8323057608605573,2.439665185316819,2.386173995147245,1.8692830238085767,3.4123404878206642,1.3592404712970074,-0.44943749140007316,3.317282910589335,3.0076387853508924,3.2159012439162167,2.808367656821398,2.3491006584517455,,,,,,3.8772564035504775,3.8772564035504775,3.8772564035505663,4.1808854472919155,4.1777667906848
2003:02,2.0,2.1,2.15,2.4,2.5,3.087825514192387,2.5998387353485715,2.551764142807062,2.83949503977177,1.7744892412331477,3.8772564035504775,2.386173995147245,1.8692830238085767,3.4123404878206642,1.3592404712970074,3.087825514192387,2.404101422868255,2.3992589981905628,3.1759025118962843,2.15925763333421,,,,,,0.5837270168443043,0.5837270168443043,0.5837270168442155,0.3643315292370275,-0.6528221914027577
2003:03,1.55,1.815,2.0,2.2,2.4,1.3283780844538906,2.615252199206849,2.692981898813842,2.555531969764527,2.8069601152792876,0.5837270168443043,3.8772564035504775,2.386173995147245,1.8692830238085767,3.4123404878206642,1.3283780844538906,2.652566213736131,2.675741949855104,2.638368382875854,2.700009583837537,,,,,,2.3468015439229717,2.3468015439229717,2.3468015439229717,2.1989282770414675,3.019767782018845
2003:04,2.2,1.4,2.055,2.2,2.2,3.457937246402189,3.0368361759694174,3.4485813067557154,3.15778254644814,3.0295639725742203,2.3468015439229717,0.5837270168443043,3.8772564035504775,2.386173995147245,1.8692830238085767,3.457937246402189,3.062438808135739,3.4736571897643236,2.811209312678019,2.898595416456934,,,,,,0.8701906683617366,0.7247660163135272,0.8705062941991581,1.0159570157022735,1.5268287142393477
2004:01,1.7,2.1,1.95,2.2,2.2,1.8674316861888718,1.7940398221905125,1.6785265229826818,3.1769330076415105,2.8594957860242634,0.8701906683617366,2.3468015439229717,0.5837270168443043,3.8772564035504775,2.386173995147245,1.8674316861888718,1.7529629345962898,1.6828449932135774,3.309208406648143,2.5096749822643205,,,,,,3.5825005342196237,3.5825005342196237,3.879138971337537,3.6545961969283836,3.4281577182199374
2004:02,2.9,1.5,2.0,1.9,2.3,3.201687555081589,2.364120922797033,2.590770997852669,1.9630271067387124,2.8441322194951697,3.5825005342196237,0.8701906683617366,2.3468015439229717,0.5837270168443043,3.8772564035504775,3.201687555081589,2.2413367662727053,2.595383114114381,2.0545088859432177,2.7386751529848117,,,,,,4.730335593446888,4.730335593446888,4.431266469685191,4.062609988818955,3.1795179098389914
2004:03,3.0,2.2,1.5,2.2,2.05,3.6432887308091413,3.0277962018515465,2.6115036450800844,3.2146268905630486,2.963678219820287,4.730335593446888,3.5825005342196237,0.8701906683617366,2.3468015439229717,0.5837270168443043,3.6432887308091413,3.1214739133411955,1.7957473654764597,2.766363309352984,2.386473239535591,,,,,,1.8508140635363102,1.8508140635363102,1.6359578899583171,2.1397245549307,2.5754361040067897
2004:04,2.55,2.3,2.0,1.71,2.2,2.3993472037519328,3.181808602394956,2.9483918632793182,2.734715921033736,2.370613417863135,1.8508140635363102,4.730335593446888,3.5825005342196237,0.8701906683617366,2.3468015439229717,2.3993472037519328,3.3871936327597547,3.1542000090020945,2.289775905839852,2.7969820815992605,,,,,,3.4209326400047813,3.5672576441574178,3.4937450512599444,3.565350048831384,4.364691944797117
2005:01,2.15,2.3,2.3,2.1275,1.8,3.0769431900936963,2.6392559552118557,2.985898089020757,2.9121333094928508,2.7960834442203746,3.4209326400047813,1.8508140635363102,4.730335593446888,3.5825005342196237,0.8701906683617366,3.0769431900936963,2.546221395055586,3.570562546878219,3.039488478934531,2.407766641078487,,,,,,2.3942602300792926,2.3942602300792926,2.464890137656539,2.1092612495896335,2.0355581765324704
2005:02,3.3,2.2,2.2,2.3,2.2,2.591185729418633,2.9305971506333206,2.7441834514875305,2.9027288973538634,2.895576497279243,2.3942602300792926,3.4209326400047813,1.8508140635363102,4.730335593446888,3.5825005342196237,2.591185729418633,2.985137869511308,2.409627177970705,3.205529519593755,3.004935607562762,,,,,,4.156941513713375,4.156941513713375,3.7270753722866257,3.8717719227864267,2.730696439837388
2005:03,2.811,2.3,2.2,2.244,2.3,3.283603913464056,2.6638977581392473,2.868336045616077,2.7900749806947136,2.8674213769794337,4.156941513713375,2.3942602300792926,3.4209326400047813,1.8508140635363102,4.730335593446888,3.283603913464056,2.632650620082443,3.0414544124056073,2.6121996761780553,3.2305433507700263,,,,,,5.108792256119643,5.108792256119643,5.541107238711707,6.342796986578825,6.197561176578015
2005:04,3.9,2.449,2.4,2.3,2.308,3.5529947871417855,2.954618693274056,2.6907456734087516,2.84184783170703,2.8101462921023597,5.108792256119643,4.156941513713375,2.3942602300792926,3.4209326400047813,1.8508140635363102,3.5529947871417855,3.10697232668819,2.615806632194376,2.9200295398953635,2.571756828157035,,,,,,3.2263786621055557,3.2252717335440106,3.433754922376142,3.9912541080774355,3.7825786704225983
2006:01,2.0,2.429,2.4,2.4,2.3,2.7624384736556795,3.003447923619012,2.8306903578026814,2.7006588963926417,2.8305787500565023,3.2263786621055557,5.108792256119643,4.156941513713375,2.3942602300792926,3.4209326400047813,2.7624384736556795,2.993518977539004,3.1078383834601477,2.6908929037305676,2.9267629974345475,,,,,,2.2385294569036374,2.2385294569036374,1.896002776261163,1.7573084267799688,2.099310502769125
2006:02,3.4,2.5,2.343,2.5,2.4,2.5420292689316697,2.6674315815018153,2.809334125885346,2.784006703370316,2.7043192174619635,2.2385294569036374,3.2263786621055557,5.108792256119643,4.156941513713375,2.3942602300792926,2.5420292689316697,2.6910261666461057,3.2622311395590144,2.8973524018583947,2.6676795532926167,,,,,,4.97393173020364,4.97393173020364,5.045049098545529,3.7281001040471162,3.658780517390259
2006:03,3.6,2.5518,2.5,2.4,2.4,3.2415172808598363,2.61807077887664,2.6479758202173813,2.7407682419331665,2.766421027077069,4.97393173020364,2.2385294569036374,3.2263786621055557,5.108792256119643,4.156941513713375,3.2415172808598363,2.60581268140458,2.702947812256308,2.887431224097965,2.9536080911677685,,,,,,2.939998105536068,2.939998105536068,3.898050467959213,3.898050467959213,3.829892667566437
2006:04,-0.3,2.7705,2.4406,2.418,2.4,2.7453932517375366,2.831381020041878,2.637122887001758,2.6439916182444985,2.7165490442407174,2.939998105536068,4.97393173020364,2.2385294569036374,3.2263786621055557,5.108792256119643,2.7453932517375366,2.8289495988129474,2.59807530108081,2.6707689590865895,2.8689229783196333,,,,,,-2.212375811560463,-2.0829229559713447,-1.500666652203686,-1.046597701251506,-1.6306221866972725
2007:01,2.4178,2.8,2.7,2.3038,2.3,1.5819479701944497,2.7009097854897437,2.7342843048179595,2.641896369594014,2.6431757228843193,-2.212375811560463,2.939998105536068,4.97393173020364,2.2385294569036374,3.2263786621055557,1.5819479701944497,3.217369785362087,3.153956313812472,2.6456625403429497,2.67761592212125,,,,,,3.815994392999822,3.815994392999822,3.67751528215432,3.8597435627561127,3.979629912025584
2007:02,4.2,2.6,2.6493,2.55,2.25,3.581076533162481,2.366711966172083,2.6907415973341333,2.7112973782573273,2.6430923598702045,3.815994392999822,-2.212375811560463,2.939998105536068,4.97393173020364,2.2385294569036374,3.581076533162481,3.1226626450516637,2.7554200643922333,2.7633062536918422,2.801172786571998,,,,,,5.987440044604653,5.987440044604653,4.573072866875028,4.203751039774906,4.607758718864008
2007:03,2.5786,2.5,2.5253,2.5262,2.4929,1.0313621592789732,0.9209423686529342,2.5290213959429773,2.6884173168971737,2.7058553940307206,5.987440044604653,3.815994392999822,-2.212375811560463,2.939998105536068,4.97393173020364,1.0313621592789732,0.8886599349816248,1.2937882212225778,2.693743127829043,2.7816694265382558,,,,,,1.872726131188629,2.7841449572822308,2.7841449572822308,2.354171657558113,2.556193794389605
2007:04,3.0,1.9572,2.3099,2.4,2.4967,2.017505251911512,1.893738823902375,2.6794539626535308,2.5625911712226572,2.6878860246485488,1.872726131188629,5.987440044604653,3.815994392999822,-2.212375811560463,2.939998105536068,2.017505251911512,2.1893622709978326,2.9634476287365024,2.88171016412556,2.6957747919756967,,,,,,5.02762685522371,5.02762685522371,5.765977585331861,4.844633891121908,4.997586685438704
2008:01,3.485,2.9,2.3123,2.4267,2.3,3.3770133068876333,3.8919724078051052,4.2561270833310765,3.1891080217965557,2.5695342663584047,5.02762685522371,1.872726131188629,5.987440044604653,3.815994392999822,-2.212375811560463,3.3770133068876333,3.8542271129379446,3.731909000620658,2.5213090911243135,3.403752981957617,,,,,,4.3257713908997575,4.3257713908997575,4.4951123047824115,4.656786421518233,4.403661845941853
2008:02,3.5,2.4151,2.4179,2.35,2.5,2.363340071522876,2.676701585863648,2.775197808162423,2.488646198240689,2.0766692468376924,4.3257713908997575,5.02762685522371,1.872726131188629,5.987440044604653,3.815994392999822,2.363340071522876,2.6356659270418223,2.4387895486352833,2.676928809464361,2.3954919982228926,,,,,,5.0361101475011605,5.0361101475011605,4.4885023641234145,5.237742727860817,5.30617912259177
2008:03,5.3,3.2,2.5,2.25,2.295,3.7549487027778694,2.9122381805406814,3.3321916281708233,2.1228790738684027,1.8738856170302203,5.0361101475011605,4.3257713908997575,5.02762685522371,1.872726131188629,5.987440044604653,3.7549487027778694,3.3579582373140875,3.3416726457459105,1.710895928220381,1.8851702185110975,,,,,,6.721224493375755,6.721224493375755,6.197790820207794,6.400598179155859,6.311637801558101
2008:04,-2.6,2.8934,2.4625,2.2127,2.2033,4.260487914622646,3.3968563359018953,2.7900069335070348,2.9273830256147253,2.9493245323240136,6.721224493375755,5.0361101475011605,4.3257713908997575,5.02762685522371,1.872726131188629,4.260487914622646,3.2890539416808906,3.197148378277751,2.3212464555250105,2.840403345915823,,,,,,-9.174391977230867,-8.344309139119455,-9.187138135631457,-9.114648398340975,-8.850840086056234
2009:01,-2.7198,0.8022,2.6,2.6,2.4,5.022559277870817,4.179098327807647,3.5563181077221744,1.8056985495921247,2.676970861757119,-9.174391977230867,6.721224493375755,5.0361101475011605,4.3257713908997575,5.02762685522371,5.022559277870817,3.9986677987416703,3.455393767898566,1.8679330102565452,2.1389086227778873,,,,,,-2.368462318200293,-2.368462318200293,-2.2365134565936917,-2.4136736360548805,-2.7232185497519157
2009:02,0.7,0.8175,1.8,2.3,2.4,2.5601839002177518,2.1496211995967105,4.684802810619878,3.1781969631252496,2.3402467677718035,-2.368462318200293,-9.174391977230867,6.721224493375755,5.0361101475011605,4.3257713908997575,2.5601839002177518,4.501025243159763,4.391519514231488,2.1872216833783624,2.2417715552401263,,,,,,1.3303143033299047,1.3303143033299047,1.8569316073370867,1.9279478458011035,2.144054584809485
